"","Version","Kmod","M1","M2","S1","S2","P","Model","Cat","sumM","sumS"
"1849","Sub",29,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1850","Sub",29,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1851","Sub",30,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1852","Sub",30,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1853","Fwd",1,323.3333333,NA,15,NA,0,"Type III","P Extinct",323.3333333,15
"1854","Fwd",1,0,NA,500,NA,0,"Type III","Extinct",0,500
"1855","Fwd",1,0.745355992,NA,498.1732784,NA,0.708687595,"Type III","Coex",0.745355992,498.1732784
"1856","Fwd",2,327.6190476,NA,8.571428571,NA,0,"Type III","P Extinct",327.6190476,8.571428571
"1857","Fwd",2,0,NA,500,NA,0,"Type III","Extinct",0,500
"1858","Fwd",2,0.745355992,NA,496.4175521,NA,2.464413933,"Type III","Coex",0.745355992,496.4175521
"1859","Fwd",3,328.3333333,NA,7.5,NA,0,"Type III","P Extinct",328.3333333,7.5
"1860","Fwd",3,0,NA,500,NA,0,"Type III","Extinct",0,500
"1861","Fwd",3,0.745355992,NA,494.7294331,NA,4.15253296,"Type III","Coex",0.745355992,494.7294331
"1862","Fwd",4,328.627451,NA,7.058823529,NA,0,"Type III","P Extinct",328.627451,7.058823529
"1863","Fwd",4,0,NA,500,NA,0,"Type III","Extinct",0,500
"1864","Fwd",4,0.745355992,NA,493.1056958,NA,5.77627024,"Type III","Coex",0.745355992,493.1056958
"1865","Fwd",5,328.7878788,NA,6.818181818,NA,0,"Type III","P Extinct",328.7878788,6.818181818
"1866","Fwd",5,0,NA,500,NA,0,"Type III","Extinct",0,500
"1867","Fwd",5,0.745355992,NA,491.5432722,NA,7.338693809,"Type III","Coex",0.745355992,491.5432722
"1868","Fwd",6,328.8888889,NA,6.666666667,NA,0,"Type III","P Extinct",328.8888889,6.666666667
"1869","Fwd",6,0,NA,500,NA,0,"Type III","Extinct",0,500
"1870","Fwd",6,0.745355992,NA,490.0392465,NA,8.842719483,"Type III","Coex",0.745355992,490.0392465
"1871","Fwd",7,328.9583333,NA,6.5625,NA,0,"Type III","P Extinct",328.9583333,6.5625
"1872","Fwd",7,0,NA,500,NA,0,"Type III","Extinct",0,500
"1873","Fwd",7,0.745355992,NA,488.5908495,NA,10.29111649,"Type III","Coex",0.745355992,488.5908495
"1874","Fwd",8,329.009009,NA,6.486486486,NA,0,"Type III","P Extinct",329.009009,6.486486486
"1875","Fwd",8,0,NA,500,NA,0,"Type III","Extinct",0,500
"1876","Fwd",8,0.745355992,NA,487.1954527,NA,11.68651331,"Type III","Coex",0.745355992,487.1954527
"1877","Fwd",9,329.047619,NA,6.428571429,NA,0,"Type III","P Extinct",329.047619,6.428571429
"1878","Fwd",9,0,NA,500,NA,0,"Type III","Extinct",0,500
"1879","Fwd",9,0.745355992,NA,485.8505623,NA,13.03140367,"Type III","Coex",0.745355992,485.8505623
"1880","Fwd",10,329.0780142,NA,6.382978723,NA,0,"Type III","P Extinct",329.0780142,6.382978723
"1881","Fwd",10,0,NA,500,NA,0,"Type III","Extinct",0,500
"1882","Fwd",10,0.745355992,NA,484.5538135,NA,14.3281525,"Type III","Coex",0.745355992,484.5538135
"1883","Fwd",11,329.1025641,NA,6.346153846,NA,0,"Type III","P Extinct",329.1025641,6.346153846
"1884","Fwd",11,0,NA,500,NA,0,"Type III","Extinct",0,500
"1885","Fwd",11,0.745355992,NA,483.3029641,NA,15.57900195,"Type III","Coex",0.745355992,483.3029641
"1886","Fwd",12,329.122807,NA,6.315789474,NA,0,"Type III","P Extinct",329.122807,6.315789474
"1887","Fwd",12,0,NA,500,NA,0,"Type III","Extinct",0,500
"1888","Fwd",12,0.745355992,NA,482.0958887,NA,16.78607728,"Type III","Coex",0.745355992,482.0958887
"1889","Fwd",13,329.1397849,NA,6.290322581,NA,0,"Type III","P Extinct",329.1397849,6.290322581
"1890","Fwd",13,0,NA,500,NA,0,"Type III","Extinct",0,500
"1891","Fwd",13,0.745355992,NA,480.9305733,NA,17.95139266,"Type III","Coex",0.745355992,480.9305733
"1892","Fwd",14,329.1542289,NA,6.268656716,NA,0,"Type III","P Extinct",329.1542289,6.268656716
"1893","Fwd",14,0,NA,500,NA,0,"Type III","Extinct",0,500
"1894","Fwd",14,0.745355992,NA,479.8051092,NA,19.07685676,"Type III","Coex",0.745355992,479.8051092
"1895","Fwd",15,329.1666667,NA,6.25,NA,0,"Type III","P Extinct",329.1666667,6.25
"1896","Fwd",15,0,NA,500,NA,0,"Type III","Extinct",0,500
"1897","Fwd",15,0.745355992,NA,478.7176877,NA,20.16427826,"Type III","Coex",0.745355992,478.7176877
"1898","Fwd",16,329.1774892,NA,6.233766234,NA,0,"Type III","P Extinct",329.1774892,6.233766234
"1899","Fwd",16,0,NA,500,NA,0,"Type III","Extinct",0,500
"1900","Fwd",16,0.745355992,NA,477.6665949,NA,21.21537107,"Type III","Coex",0.745355992,477.6665949
"1901","Fwd",17,329.1869919,NA,6.219512195,NA,0,"Type III","P Extinct",329.1869919,6.219512195
"1902","Fwd",17,0,NA,500,NA,0,"Type III","Extinct",0,500
"1903","Fwd",17,0.745355992,NA,476.6502066,NA,22.23175942,"Type III","Coex",0.745355992,476.6502066
"1904","Fwd",18,329.1954023,NA,6.206896552,NA,0,"Type III","P Extinct",329.1954023,6.206896552
"1905","Fwd",18,0,NA,500,NA,0,"Type III","Extinct",0,500
"1906","Fwd",18,0.745355992,NA,475.6669833,NA,23.21498269,"Type III","Coex",0.745355992,475.6669833
"1907","Fwd",19,329.2028986,NA,6.195652174,NA,0,"Type III","P Extinct",329.2028986,6.195652174
"1908","Fwd",19,0,NA,500,NA,0,"Type III","Extinct",0,500
"1909","Fwd",19,0.745355992,NA,474.715466,NA,24.16650004,"Type III","Coex",0.745355992,474.715466
"1910","Fwd",20,329.209622,NA,6.18556701,NA,0,"Type III","P Extinct",329.209622,6.18556701
"1911","Fwd",20,0,NA,500,NA,0,"Type III","Extinct",0,500
"1912","Fwd",20,0.745355992,NA,473.7942712,NA,25.08769485,"Type III","Coex",0.745355992,473.7942712
"1913","Fwd",21,329.2156863,NA,6.176470588,NA,0,"Type III","P Extinct",329.2156863,6.176470588
"1914","Fwd",21,0,NA,500,NA,0,"Type III","Extinct",0,500
"1915","Fwd",21,0.745355992,NA,472.9020872,NA,25.97987885,"Type III","Coex",0.745355992,472.9020872
"1916","Fwd",22,329.2211838,NA,6.168224299,NA,0,"Type III","P Extinct",329.2211838,6.168224299
"1917","Fwd",22,0,NA,500,NA,0,"Type III","Extinct",0,500
"1918","Fwd",22,0.745355992,NA,472.0376698,NA,26.8442962,"Type III","Coex",0.745355992,472.0376698
"1919","Fwd",23,329.2261905,NA,6.160714286,NA,0,"Type III","P Extinct",329.2261905,6.160714286
"1920","Fwd",23,0,NA,500,NA,0,"Type III","Extinct",0,500
"1921","Fwd",23,0.745355992,NA,471.1998389,NA,27.68212716,"Type III","Coex",0.745355992,471.1998389
"1922","Fwd",24,329.2307692,NA,6.153846154,NA,0,"Type III","P Extinct",329.2307692,6.153846154
"1923","Fwd",24,0,NA,500,NA,0,"Type III","Extinct",0,500
"1924","Fwd",24,0.745355992,NA,470.3874743,NA,28.49449175,"Type III","Coex",0.745355992,470.3874743
"1925","Fwd",25,329.2349727,NA,6.147540984,NA,0,"Type III","P Extinct",329.2349727,6.147540984
"1926","Fwd",25,0,NA,500,NA,0,"Type III","Extinct",0,500
"1927","Fwd",25,0.745355992,NA,469.5995129,NA,29.28245308,"Type III","Coex",0.745355992,469.5995129
"1928","Fwd",26,329.2388451,NA,6.141732283,NA,0,"Type III","P Extinct",329.2388451,6.141732283
"1929","Fwd",26,0,NA,500,NA,0,"Type III","Extinct",0,500
"1930","Fwd",26,0.745355992,NA,468.8349454,NA,30.04702058,"Type III","Coex",0.745355992,468.8349454
"1931","Fwd",27,329.2424242,NA,6.136363636,NA,0,"Type III","P Extinct",329.2424242,6.136363636
"1932","Fwd",27,0,NA,500,NA,0,"Type III","Extinct",0,500
"1933","Fwd",27,0.745355992,NA,468.0928131,NA,30.78915296,"Type III","Coex",0.745355992,468.0928131
"1934","Fwd",28,329.2457421,NA,6.131386861,NA,0,"Type III","P Extinct",329.2457421,6.131386861
"1935","Fwd",28,0,NA,500,NA,0,"Type III","Extinct",0,500
"1936","Fwd",28,0.745355992,NA,467.3722049,NA,31.5097611,"Type III","Coex",0.745355992,467.3722049
"1937","Fwd",29,329.2488263,NA,6.126760563,NA,0,"Type III","P Extinct",329.2488263,6.126760563
"1938","Fwd",29,0,NA,500,NA,0,"Type III","Extinct",0,500
"1939","Fwd",29,0.745355992,NA,466.6722553,NA,32.20971071,"Type III","Coex",0.745355992,466.6722553
"1940","Fwd",30,329.2517007,NA,6.12244898,NA,0,"Type III","P Extinct",329.2517007,6.12244898
"1941","Fwd",30,0,NA,500,NA,0,"Type III","Extinct",0,500
"1942","Fwd",30,0.745355992,NA,465.9921412,NA,32.88982486,"Type III","Coex",0.745355992,465.9921412
"1943","Mix",1,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1944","Mix",1,0,NA,500,NA,0,"Type III","Extinct",0,500
"1945","Mix",1,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1946","Mix",2,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1947","Mix",2,0,NA,500,NA,0,"Type III","Extinct",0,500
"1948","Mix",2,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1949","Mix",3,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1950","Mix",3,0,NA,500,NA,0,"Type III","Extinct",0,500
"1951","Mix",3,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1952","Mix",4,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1953","Mix",4,0,NA,500,NA,0,"Type III","Extinct",0,500
"1954","Mix",4,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1955","Mix",5,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1956","Mix",5,0,NA,500,NA,0,"Type III","Extinct",0,500
"1957","Mix",5,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1958","Mix",6,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1959","Mix",6,0,NA,500,NA,0,"Type III","Extinct",0,500
"1960","Mix",6,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1961","Mix",7,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1962","Mix",7,0,NA,500,NA,0,"Type III","Extinct",0,500
"1963","Mix",7,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1964","Mix",8,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1965","Mix",8,0,NA,500,NA,0,"Type III","Extinct",0,500
"1966","Mix",8,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1967","Mix",9,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1968","Mix",9,0,NA,500,NA,0,"Type III","Extinct",0,500
"1969","Mix",9,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1970","Mix",10,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1971","Mix",10,0,NA,500,NA,0,"Type III","Extinct",0,500
"1972","Mix",10,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1973","Mix",11,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1974","Mix",11,0,NA,500,NA,0,"Type III","Extinct",0,500
"1975","Mix",11,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1976","Mix",12,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1977","Mix",12,0,NA,500,NA,0,"Type III","Extinct",0,500
"1978","Mix",12,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1979","Mix",13,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1980","Mix",13,0,NA,500,NA,0,"Type III","Extinct",0,500
"1981","Mix",13,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1982","Mix",14,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1983","Mix",14,0,NA,500,NA,0,"Type III","Extinct",0,500
"1984","Mix",14,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1985","Mix",15,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1986","Mix",15,0,NA,500,NA,0,"Type III","Extinct",0,500
"1987","Mix",15,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1988","Mix",16,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1989","Mix",16,0,NA,500,NA,0,"Type III","Extinct",0,500
"1990","Mix",16,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1991","Mix",17,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1992","Mix",17,0,NA,500,NA,0,"Type III","Extinct",0,500
"1993","Mix",17,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1994","Mix",18,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1995","Mix",18,0,NA,500,NA,0,"Type III","Extinct",0,500
"1996","Mix",18,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"1997","Mix",19,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"1998","Mix",19,0,NA,500,NA,0,"Type III","Extinct",0,500
"1999","Mix",19,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"2000","Mix",20,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"2001","Mix",20,0,NA,500,NA,0,"Type III","Extinct",0,500
"2002","Mix",20,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"2003","Mix",21,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"2004","Mix",21,0,NA,500,NA,0,"Type III","Extinct",0,500
"2005","Mix",21,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"2006","Mix",22,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"2007","Mix",22,0,NA,500,NA,0,"Type III","Extinct",0,500
"2008","Mix",22,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"2009","Mix",23,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"2010","Mix",23,0,NA,500,NA,0,"Type III","Extinct",0,500
"2011","Mix",23,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"2012","Mix",24,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"2013","Mix",24,0,NA,500,NA,0,"Type III","Extinct",0,500
"2014","Mix",24,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"2015","Mix",25,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"2016","Mix",25,0,NA,500,NA,0,"Type III","Extinct",0,500
"2017","Mix",25,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"2018","Mix",26,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"2019","Mix",26,0,NA,500,NA,0,"Type III","Extinct",0,500
"2020","Mix",26,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"2021","Mix",27,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"2022","Mix",27,0,NA,500,NA,0,"Type III","Extinct",0,500
"2023","Mix",27,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"2024","Mix",28,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"2025","Mix",28,0,NA,500,NA,0,"Type III","Extinct",0,500
"2026","Mix",28,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"2027","Mix",29,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"2028","Mix",29,0,NA,500,NA,0,"Type III","Extinct",0,500
"2029","Mix",29,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"2030","Mix",30,329.3333333,NA,6,NA,0,"Type III","P Extinct",329.3333333,6
"2031","Mix",30,0,NA,500,NA,0,"Type III","Extinct",0,500
"2032","Mix",30,0.745355992,NA,421.4646916,NA,77.41727439,"Type III","Coex",0.745355992,421.4646916
"2033","Rev",1,235.2380952,NA,147.1428571,NA,0,"Type III","P Extinct",235.2380952,147.1428571
"2034","Rev",1,0,NA,500,NA,0,"Type III","Extinct",0,500
"2035","Rev",1,0.745355992,NA,426.1072439,NA,72.77472208,"Type III","Coex",0.745355992,426.1072439
"2036","Rev",2,274.4444444,NA,88.33333333,NA,0,"Type III","P Extinct",274.4444444,88.33333333
"2037","Rev",2,0,NA,500,NA,0,"Type III","Extinct",0,500
"2038","Rev",2,0.745355992,NA,423.8566677,NA,75.02529836,"Type III","Coex",0.745355992,423.8566677
"2039","Rev",3,290.5882353,NA,64.11764706,NA,0,"Type III","P Extinct",290.5882353,64.11764706
"2040","Rev",3,0,NA,500,NA,0,"Type III","Extinct",0,500
"2041","Rev",3,0.745355992,NA,423.075698,NA,75.80626805,"Type III","Coex",0.745355992,423.075698
"2042","Rev",4,299.3939394,NA,50.90909091,NA,0,"Type III","P Extinct",299.3939394,50.90909091
"2043","Rev",4,0,NA,500,NA,0,"Type III","Extinct",0,500
"2044","Rev",4,0.745355992,NA,422.6791746,NA,76.20279142,"Type III","Coex",0.745355992,422.6791746
"2045","Rev",5,304.9382716,NA,42.59259259,NA,0,"Type III","P Extinct",304.9382716,42.59259259
"2046","Rev",5,0,NA,500,NA,0,"Type III","Extinct",0,500
"2047","Rev",5,0.745355992,NA,422.4392923,NA,76.44267374,"Type III","Coex",0.745355992,422.4392923
"2048","Rev",6,308.75,NA,36.875,NA,0,"Type III","P Extinct",308.75,36.875
"2049","Rev",6,0,NA,500,NA,0,"Type III","Extinct",0,500
"2050","Rev",6,0.745355992,NA,422.2785421,NA,76.6034239,"Type III","Coex",0.745355992,422.2785421
"2051","Rev",7,311.5315315,NA,32.7027027,NA,0,"Type III","P Extinct",311.5315315,32.7027027
"2052","Rev",7,0,NA,500,NA,0,"Type III","Extinct",0,500
"2053","Rev",7,0.745355992,NA,422.163312,NA,76.71865402,"Type III","Coex",0.745355992,422.163312
"2054","Rev",8,313.6507937,NA,29.52380952,NA,0,"Type III","P Extinct",313.6507937,29.52380952
"2055","Rev",8,0,NA,500,NA,0,"Type III","Extinct",0,500
"2056","Rev",8,0.745355992,NA,422.0766649,NA,76.80530108,"Type III","Coex",0.745355992,422.0766649
"2057","Rev",9,315.3191489,NA,27.0212766,NA,0,"Type III","P Extinct",315.3191489,27.0212766
"2058","Rev",9,0,NA,500,NA,0,"Type III","Extinct",0,500
"2059","Rev",9,0.745355992,NA,422.0091393,NA,76.87282672,"Type III","Coex",0.745355992,422.0091393
"2060","Rev",10,316.6666667,NA,25,NA,0,"Type III","P Extinct",316.6666667,25
"2061","Rev",10,0,NA,500,NA,0,"Type III","Extinct",0,500
"2062","Rev",10,0.745355992,NA,421.9550345,NA,76.92693156,"Type III","Coex",0.745355992,421.9550345
"2063","Rev",11,317.7777778,NA,23.33333333,NA,0,"Type III","P Extinct",317.7777778,23.33333333
"2064","Rev",11,0,NA,500,NA,0,"Type III","Extinct",0,500
"2065","Rev",11,0.745355992,NA,421.910711,NA,76.97125502,"Type III","Coex",0.745355992,421.910711
"2066","Rev",12,318.7096774,NA,21.93548387,NA,0,"Type III","P Extinct",318.7096774,21.93548387
"2067","Rev",12,0,NA,500,NA,0,"Type III","Extinct",0,500
"2068","Rev",12,0.745355992,NA,421.8737363,NA,77.00822971,"Type III","Coex",0.745355992,421.8737363
"2069","Rev",13,319.5024876,NA,20.74626866,NA,0,"Type III","P Extinct",319.5024876,20.74626866
"2070","Rev",13,0,NA,500,NA,0,"Type III","Extinct",0,500
"2071","Rev",13,0.745355992,NA,421.8424227,NA,77.03954335,"Type III","Coex",0.745355992,421.8424227
"2072","Rev",14,320.1851852,NA,19.72222222,NA,0,"Type III","P Extinct",320.1851852,19.72222222
"2073","Rev",14,0,NA,500,NA,0,"Type III","Extinct",0,500
"2074","Rev",14,0.745355992,NA,421.8155624,NA,77.0664036,"Type III","Coex",0.745355992,421.8155624
"2075","Rev",15,320.7792208,NA,18.83116883,NA,0,"Type III","P Extinct",320.7792208,18.83116883
"2076","Rev",15,0,NA,500,NA,0,"Type III","Extinct",0,500
"2077","Rev",15,0.745355992,NA,421.7922686,NA,77.08969742,"Type III","Coex",0.745355992,421.7922686
"2078","Rev",16,321.300813,NA,18.04878049,NA,0,"Type III","P Extinct",321.300813,18.04878049
"2079","Rev",16,0,NA,500,NA,0,"Type III","Extinct",0,500
"2080","Rev",16,0.745355992,NA,421.7718751,NA,77.1100909,"Type III","Coex",0.745355992,421.7718751
"2081","Rev",17,321.7624521,NA,17.35632184,NA,0,"Type III","P Extinct",321.7624521,17.35632184
"2082","Rev",17,0,NA,500,NA,0,"Type III","Extinct",0,500
"2083","Rev",17,0.745355992,NA,421.753872,NA,77.12809398,"Type III","Coex",0.745355992,421.753872
"2084","Rev",18,322.173913,NA,16.73913043,NA,0,"Type III","P Extinct",322.173913,16.73913043
"2085","Rev",18,0,NA,500,NA,0,"Type III","Extinct",0,500
"2086","Rev",18,0.745355992,NA,421.7378623,NA,77.14410368,"Type III","Coex",0.745355992,421.7378623
"2087","Rev",19,322.5429553,NA,16.18556701,NA,0,"Type III","P Extinct",322.5429553,16.18556701
"2088","Rev",19,0,NA,500,NA,0,"Type III","Extinct",0,500
"2089","Rev",19,0.745355992,NA,421.7235323,NA,77.1584337,"Type III","Coex",0.745355992,421.7235323
"2090","Rev",20,322.875817,NA,15.68627451,NA,0,"Type III","P Extinct",322.875817,15.68627451
"2091","Rev",20,0,NA,500,NA,0,"Type III","Extinct",0,500
"2092","Rev",20,0.745355992,NA,421.7106308,NA,77.1713352,"Type III","Coex",0.745355992,421.7106308
"2093","Rev",21,323.1775701,NA,15.23364486,NA,0,"Type III","P Extinct",323.1775701,15.23364486
"2094","Rev",21,0,NA,500,NA,0,"Type III","Extinct",0,500
"2095","Rev",21,0.745355992,NA,421.6989544,NA,77.18301166,"Type III","Coex",0.745355992,421.6989544
"2096","Rev",22,323.452381,NA,14.82142857,NA,0,"Type III","P Extinct",323.452381,14.82142857
"2097","Rev",22,0,NA,500,NA,0,"Type III","Extinct",0,500
"2098","Rev",22,0.745355992,NA,421.6883364,NA,77.19362964,"Type III","Coex",0.745355992,421.6883364
"2099","Rev",23,323.7037037,NA,14.44444444,NA,0,"Type III","P Extinct",323.7037037,14.44444444
"2100","Rev",23,0,NA,500,NA,0,"Type III","Extinct",0,500
"2101","Rev",23,0.745355992,NA,421.6786392,NA,77.20332684,"Type III","Coex",0.745355992,421.6786392
"2102","Rev",24,323.9344262,NA,14.09836066,NA,0,"Type III","P Extinct",323.9344262,14.09836066
"2103","Rev",24,0,NA,500,NA,0,"Type III","Extinct",0,500
"2104","Rev",24,0.745355992,NA,421.669748,NA,77.21221804,"Type III","Coex",0.745355992,421.669748
"2105","Rev",25,324.1469816,NA,13.77952756,NA,0,"Type III","P Extinct",324.1469816,13.77952756
"2106","Rev",25,0,NA,500,NA,0,"Type III","Extinct",0,500
"2107","Rev",25,0.745355992,NA,421.6615663,NA,77.22039973,"Type III","Coex",0.745355992,421.6615663
"2108","Rev",26,324.3434343,NA,13.48484848,NA,0,"Type III","P Extinct",324.3434343,13.48484848
"2109","Rev",26,0,NA,500,NA,0,"Type III","Extinct",0,500
"2110","Rev",26,0.745355992,NA,421.6540124,NA,77.22795358,"Type III","Coex",0.745355992,421.6540124
"2111","Rev",27,324.5255474,NA,13.21167883,NA,0,"Type III","P Extinct",324.5255474,13.21167883
"2112","Rev",27,0,NA,500,NA,0,"Type III","Extinct",0,500
"2113","Rev",27,0.745355992,NA,421.6470168,NA,77.23494919,"Type III","Coex",0.745355992,421.6470168
"2114","Rev",28,324.6948357,NA,12.95774648,NA,0,"Type III","P Extinct",324.6948357,12.95774648
"2115","Rev",28,0,NA,500,NA,0,"Type III","Extinct",0,500
"2116","Rev",28,0.745355992,NA,421.6405198,NA,77.24144622,"Type III","Coex",0.745355992,421.6405198
"2117","Rev",29,324.8526077,NA,12.72108844,NA,0,"Type III","P Extinct",324.8526077,12.72108844
"2118","Rev",29,0,NA,500,NA,0,"Type III","Extinct",0,500
"2119","Rev",29,0.745355992,NA,421.6344699,NA,77.24749616,"Type III","Coex",0.745355992,421.6344699
"2120","Rev",30,325,NA,12.5,NA,0,"Type III","P Extinct",325,12.5
"2121","Rev",30,0,NA,500,NA,0,"Type III","Extinct",0,500
"2122","Rev",30,0.745355992,NA,421.6288224,NA,77.2531436,"Type III","Coex",0.745355992,421.6288224
"2123","Sub",1,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2124","Sub",1,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2125","Sub",2,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2126","Sub",2,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2127","Sub",3,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2128","Sub",3,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2129","Sub",4,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2130","Sub",4,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2131","Sub",5,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2132","Sub",5,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2133","Sub",6,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2134","Sub",6,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2135","Sub",7,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2136","Sub",7,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2137","Sub",8,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2138","Sub",8,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2139","Sub",9,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2140","Sub",9,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2141","Sub",10,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2142","Sub",10,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
"2143","Sub",11,66.66666667,NA,400,NA,0,"Type III","P Extinct",66.66666667,400
"2144","Sub",11,0.745355992,NA,400,NA,98.88196601,"Type III","Coex",0.745355992,400
